tuple_id,src,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
2318,flightaware,10:40 a.m.,10:55 a.m.,12:45 p.m.,12:37 p.m.
2319,flightaware,4:00 p.m.,4:14 p.m.,6:31 p.m.,6:33 p.m.
2320,flightaware,6:00 a.m.,6:10 a.m.,6:30 a.m.,6:09 a.m.
2321,flightaware,7:10 a.m.,7:39 a.m.,10:09 a.m.,10:52 a.m.
2322,world-flight-tracker,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
2323,world-flight-tracker,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
2324,world-flight-tracker,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
2325,world-flight-tracker,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m. (Estimated)
2326,world-flight-tracker,6:30 p.m.,6:47 p.m. (Estimated runway),7:25 p.m.,7:25 p.m. (Estimated runway)
2327,world-flight-tracker,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated)
2328,world-flight-tracker,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
2329,world-flight-tracker,11:25 p.m.,11:29 p.m. (Estimated runway),6:55 a.m.,6:35 a.m. (Estimated runway)
2330,world-flight-tracker,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
2331,world-flight-tracker,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
2332,world-flight-tracker,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
2333,world-flight-tracker,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
2334,world-flight-tracker,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
2335,world-flight-tracker,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
2336,world-flight-tracker,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
2337,world-flight-tracker,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
2338,world-flight-tracker,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
2339,world-flight-tracker,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
2340,world-flight-tracker,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:20 p.m. (runway)
2341,world-flight-tracker,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
2342,world-flight-tracker,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
2343,world-flight-tracker,12:00 p.m.,11:51 a.m.,1:45 p.m.,1:15 p.m.
2344,world-flight-tracker,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
2345,world-flight-tracker,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
2346,world-flight-tracker,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
2347,world-flight-tracker,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
2348,world-flight-tracker,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
2349,world-flight-tracker,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
2350,world-flight-tracker,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
2351,world-flight-tracker,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
2352,world-flight-tracker,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
2353,world-flight-tracker,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
2354,world-flight-tracker,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
2355,world-flight-tracker,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
2356,world-flight-tracker,11:55 p.m.,12:10 a.m. (Estimated runway),5:50 a.m.,5:42 a.m. (Estimated runway)
2357,world-flight-tracker,4:25 p.m.,4:28 p.m. (Estimated runway),12:29 a.m.,12:01 a.m. (Estimated runway)
2358,world-flight-tracker,9:00 p.m.,9:06 p.m. (Estimated runway),12:15 a.m.,11:49 p.m. (Estimated runway)
2359,world-flight-tracker,8:25 p.m.,8:29 p.m. (Estimated runway),11:50 p.m.,11:35 p.m. (Estimated runway)
2360,world-flight-tracker,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
2361,world-flight-tracker,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
2362,world-flight-tracker,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
2363,world-flight-tracker,1:30 p.m.,1:41 p.m. (Estimated runway),3:50 p.m.,3:29 p.m. (Estimated runway)
2364,world-flight-tracker,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
2365,world-flight-tracker,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
2366,world-flight-tracker,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
2367,world-flight-tracker,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
2368,world-flight-tracker,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
2369,world-flight-tracker,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
2370,world-flight-tracker,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
2371,world-flight-tracker,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
2372,world-flight-tracker,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
2373,world-flight-tracker,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
2374,world-flight-tracker,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
2375,world-flight-tracker,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
2376,world-flight-tracker,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
